ID_Pedido;Fecha_Pedido;Fecha_Envio;Modo_Envio;Estado_Pedido;ID_Detalle;ID_Producto;Cantidad;Descuento;Ventas;Ganancia;Nombre_Producto;Categoria;Subcategoria;Marca;Precio_Lista;Costo_Unitario;Nombre_Campania;Canal_Marketing;Ingreso_Neto;Venta_Promedio_Unidad;Mes_Pedido;Dias_Envio
ORD-2023-00057;2023-12-16;2023-12-19;estándar;completado;128;P0025;6;0.15;3894.92;660.86;computadores plus 5;tecnología;computadores;orion;763.71;519.66;sin dato;sin dato;3310.68;649.15;12;3
ORD-2023-00057;2023-12-16;2023-12-19;estándar;completado;129;P0118;8;0.00;1856.40;523.44;sobres nova 8;oficina;sobres;alerce;232.05;166.62;sin dato;sin dato;1856.40;232.05;12;3
ORD-2023-00058;2024-10-04;2024-10-07;primera clase;completado;130;P0119;1;0.10;558.22;208.91;sobres plus 9;oficina;sobres;andes;620.24;347.69;sin dato;sin dato;502.40;558.22;10;3
ORD-2023-00058;2024-10-04;2024-10-07;primera clase;completado;131;P0072;1;0.05;654.53;225.36;almacenamiento nova 2;muebles;almacenamiento;patagonia;688.98;428.10;sin dato;sin dato;621.80;654.53;10;3
ORD-2023-00058;2024-10-04;2024-10-07;primera clase;completado;132;P0103;6;0.00;3231.60;1169.82;etiquetas nova 3;oficina;etiquetas;alerce;538.60;343.63;sin dato;sin dato;3231.60;538.60;10;3
ORD-2023-00058;2024-10-04;2024-10-07;primera clase;completado;133;P0108;1;0.15;417.31;10.52;etiquetas flex 8;oficina;etiquetas;patagonia;490.95;392.54;sin dato;sin dato;354.71;417.31;10;3
ORD-2023-00059;2024-09-12;2024-09-15;primera clase;enviado;134;P0091;1;0.10;463.76;113.34;archivadores flex 1;oficina;archivadores;alerce;515.29;352.20;campaña ahorro 2;afiliados;417.38;463.76;9;3
ORD-2023-00059;2024-09-12;2024-09-15;primera clase;enviado;135;P0113;4;0.15;2070.63;573.02;sobres smart 3;oficina;sobres;patagonia;609.01;376.16;campaña ahorro 2;afiliados;1760.04;517.66;9;3
ORD-2023-00059;2024-09-12;2024-09-15;primera clase;enviado;136;P0028;5;0.00;2310.65;1106.55;computadores pro 8;tecnología;computadores;lumen;462.13;240.82;campaña ahorro 2;afiliados;2310.65;462.13;9;3
ORD-2023-00060;2023-04-05;2023-04-08;segunda clase;enviado;137;P0119;8;0.10;4465.73;1629.52;sobres plus 9;oficina;sobres;andes;620.24;347.69;sin dato;sin dato;4019.16;558.22;4;3
ORD-2023-00060;2023-04-05;2023-04-08;segunda clase;enviado;138;P0099;2;0.00;21.14;11.14;archivadores eco 9;oficina;archivadores;orion;10.57;5.00;sin dato;sin dato;21.14;10.57;4;3
ORD-2023-00060;2023-04-05;2023-04-08;segunda clase;enviado;139;P0059;7;0.00;966.56;339.92;mesas smart 9;muebles;mesas;andes;138.08;89.52;sin dato;sin dato;966.56;138.08;4;3
ORD-2023-00061;2023-12-08;2023-12-11;primera clase;completado;140;P0082;4;0.15;2008.92;977.63;papelería eco 2;oficina;papelería;orion;590.86;268.44;sin dato;sin dato;1707.58;502.23;12;3
ORD-2023-00061;2023-12-08;2023-12-11;primera clase;completado;141;P0036;6;0.30;3684.24;1051.30;periféricos nova 6;tecnología;periféricos;patagonia;877.20;420.81;sin dato;sin dato;2578.97;614.04;12;3
ORD-2023-00061;2023-12-08;2023-12-11;primera clase;completado;142;P0020;3;0.10;1334.85;622.52;teléfonos flex 10;tecnología;teléfonos;lumen;494.39;245.07;sin dato;sin dato;1201.37;444.95;12;3
ORD-2023-00062;2024-07-09;2024-07-11;primera clase;completado;143;P0022;2;0.10;776.20;344.13;computadores pro 2;tecnología;computadores;altura;431.22;214.08;sin dato;sin dato;698.58;388.10;7;2
ORD-2023-00062;2024-07-09;2024-07-11;primera clase;completado;144;P0070;8;0.00;6133.52;2363.36;libreros eco 10;muebles;libreros;andes;766.69;471.27;sin dato;sin dato;6133.52;766.69;7;2
ORD-2023-00063;2023-04-19;2023-04-22;mismo día;completado;145;P0040;6;0.05;4229.46;1627.02;periféricos eco 10;tecnología;periféricos;andes;742.01;430.58;campaña ahorro 7;afiliados;4017.99;704.91;4;3
ORD-2023-00063;2023-04-19;2023-04-22;mismo día;completado;146;P0119;8;0.00;4961.92;2180.40;sobres plus 9;oficina;sobres;andes;620.24;347.69;campaña ahorro 7;afiliados;4961.92;620.24;4;3
ORD-2023-00063;2023-04-19;2023-04-22;mismo día;completado;147;P0013;8;0.10;2058.19;651.24;teléfonos nova 3;tecnología;teléfonos;lumen;285.86;173.76;campaña ahorro 7;afiliados;1852.37;257.27;4;3
ORD-2023-00064;2023-08-26;2023-08-27;mismo día;cancelado;148;P0101;6;0.30;2430.58;121.77;etiquetas eco 1;oficina;etiquetas;nova;578.71;385.67;sin dato;sin dato;1701.41;405.10;8;1
ORD-2023-00064;2023-08-26;2023-08-27;mismo día;cancelado;149;P0061;2;0.15;1488.11;562.85;libreros plus 1;muebles;libreros;altura;875.36;463.75;sin dato;sin dato;1264.89;744.06;8;1
ORD-2023-00064;2023-08-26;2023-08-27;mismo día;cancelado;150;P0037;6;0.00;1733.88;788.58;periféricos nova 7;tecnología;periféricos;orion;288.98;157.55;sin dato;sin dato;1733.88;288.98;8;1
ORD-2023-00065;2023-11-30;2023-12-04;mismo día;enviado;151;P0031;4;0.00;930.32;478.16;periféricos smart 1;tecnología;periféricos;andes;232.58;113.04;sin dato;sin dato;930.32;232.58;11;4
ORD-2023-00065;2023-11-30;2023-12-04;mismo día;enviado;152;P0009;6;0.05;4917.85;2135.73;accesorios flex 9;tecnología;accesorios;patagonia;862.78;458.27;sin dato;sin dato;4671.96;819.64;11;4
ORD-2023-00065;2023-11-30;2023-12-04;mismo día;enviado;153;P0101;7;0.15;3443.32;732.81;etiquetas eco 1;oficina;etiquetas;nova;578.71;385.67;sin dato;sin dato;2926.82;491.90;11;4
ORD-2023-00065;2023-11-30;2023-12-04;mismo día;enviado;154;P0023;2;0.30;1110.72;393.97;computadores pro 3;tecnología;computadores;patagonia;793.37;395.09;sin dato;sin dato;777.50;555.36;11;4
ORD-2023-00066;2024-07-22;2024-07-22;mismo día;completado;155;P0088;7;0.15;4140.25;1181.97;papelería eco 8;oficina;papelería;patagonia;695.84;422.85;sin dato;sin dato;3519.21;591.46;7;0
ORD-2023-00067;2023-08-11;2023-08-17;segunda clase;enviado;156;P0050;8;0.05;1836.39;809.05;sillas nova 10;muebles;sillas;lumen;241.63;129.84;campaña cliente vip 1;email;1744.57;229.55;8;6
ORD-2023-00067;2023-08-11;2023-08-17;segunda clase;enviado;157;P0039;5;0.20;948.44;-16.77;periféricos nova 9;tecnología;periféricos;vector;237.11;188.91;campaña cliente vip 1;email;758.75;189.69;8;6
ORD-2023-00067;2023-08-11;2023-08-17;segunda clase;enviado;158;P0012;1;0.20;270.78;92.31;teléfonos flex 2;tecnología;teléfonos;vector;338.48;169.06;campaña cliente vip 1;email;216.62;270.78;8;6
ORD-2023-00068;2024-01-14;2024-01-18;primera clase;completado;159;P0111;1;0.05;489.12;190.26;sobres flex 1;oficina;sobres;lumen;514.86;299.56;sin dato;sin dato;464.66;489.12;1;4
ORD-2023-00068;2024-01-14;2024-01-18;primera clase;completado;160;P0081;6;0.20;3938.21;928.35;papelería smart 1;oficina;papelería;altura;820.46;507.81;sin dato;sin dato;3150.57;656.37;1;4
ORD-2023-00068;2024-01-14;2024-01-18;primera clase;completado;161;P0070;4;0.00;3066.76;1181.68;libreros eco 10;muebles;libreros;andes;766.69;471.27;sin dato;sin dato;3066.76;766.69;1;4
ORD-2023-00069;2024-01-29;2024-02-04;segunda clase;enviado;162;P0018;1;0.00;686.28;215.02;teléfonos flex 8;tecnología;teléfonos;patagonia;686.28;471.26;sin dato;sin dato;686.28;686.28;1;6
ORD-2023-00069;2024-01-29;2024-02-04;segunda clase;enviado;163;P0093;8;0.20;3999.17;1477.46;archivadores flex 3;oficina;archivadores;vector;624.87;291.47;sin dato;sin dato;3199.34;499.90;1;6
ORD-2023-00070;2023-05-21;2023-05-26;mismo día;enviado;164;P0059;7;0.30;676.59;63.32;mesas smart 9;muebles;mesas;andes;138.08;89.52;sin dato;sin dato;473.61;96.66;5;5
ORD-2023-00070;2023-05-21;2023-05-26;mismo día;enviado;165;P0024;7;0.00;5651.45;2831.36;computadores nova 4;tecnología;computadores;vector;807.35;402.87;sin dato;sin dato;5651.45;807.35;5;5
ORD-2023-00071;2023-10-03;2023-10-06;estándar;completado;166;P0091;6;0.00;3091.74;978.54;archivadores flex 1;oficina;archivadores;alerce;515.29;352.20;sin dato;sin dato;3091.74;515.29;10;3
ORD-2023-00071;2023-10-03;2023-10-06;estándar;completado;167;P0019;5;0.30;1839.00;-147.54;teléfonos eco 9;tecnología;teléfonos;andes;525.43;396.24;sin dato;sin dato;1287.30;367.80;10;3
ORD-2023-00071;2023-10-03;2023-10-06;estándar;completado;168;P0032;8;0.00;5788.72;1737.12;periféricos eco 2;tecnología;periféricos;vector;723.59;506.45;sin dato;sin dato;5788.72;723.59;10;3
ORD-2023-00071;2023-10-03;2023-10-06;estándar;completado;169;P0079;1;0.15;41.54;5.54;almacenamiento nova 9;muebles;almacenamiento;alerce;48.87;35.90;sin dato;sin dato;35.31;41.54;10;3
ORD-2023-00072;2024-04-09;2024-04-13;primera clase;completado;170;P0103;5;0.10;2423.70;741.37;etiquetas nova 3;oficina;etiquetas;alerce;538.60;343.63;sin dato;sin dato;2181.33;484.74;4;4
ORD-2023-00072;2024-04-09;2024-04-13;primera clase;completado;171;P0094;5;0.00;900.20;266.70;archivadores pro 4;oficina;archivadores;alerce;180.04;126.70;sin dato;sin dato;900.20;180.04;4;4
ORD-2023-00072;2024-04-09;2024-04-13;primera clase;completado;172;P0074;1;0.10;371.26;105.41;almacenamiento smart 4;muebles;almacenamiento;lumen;412.51;260.75;sin dato;sin dato;334.13;371.26;4;4
ORD-2023-00073;2024-05-11;2024-05-11;primera clase;enviado;173;P0079;5;0.10;219.91;36.92;almacenamiento nova 9;muebles;almacenamiento;alerce;48.87;35.90;campaña ahorro 2;afiliados;197.92;43.98;5;0
ORD-2023-00073;2024-05-11;2024-05-11;primera clase;enviado;174;P0095;2;0.00;1054.50;485.86;archivadores plus 5;oficina;archivadores;altura;527.25;284.32;campaña ahorro 2;afiliados;1054.50;527.25;5;0
ORD-2023-00074;2024-01-14;2024-01-20;estándar;completado;175;P0019;3;0.30;1103.40;-133.13;teléfonos eco 9;tecnología;teléfonos;andes;525.43;396.24;campaña activa 4;afiliados;772.38;367.80;1;6
ORD-2023-00075;2023-09-01;2023-09-06;primera clase;completado;176;P0097;2;0.00;534.08;116.10;archivadores smart 7;oficina;archivadores;altura;267.04;208.99;campaña activa 3;afiliados;534.08;267.04;9;5
ORD-2023-00075;2023-09-01;2023-09-06;primera clase;completado;177;P0061;5;0.30;3063.76;615.73;libreros plus 1;muebles;libreros;altura;875.36;463.75;campaña activa 3;afiliados;2144.63;612.75;9;5
ORD-2023-00075;2023-09-01;2023-09-06;primera clase;completado;178;P0049;7;0.30;1416.69;-9.31;sillas smart 9;muebles;sillas;orion;289.12;211.95;campaña activa 3;afiliados;991.68;202.38;9;5
ORD-2023-00076;2023-10-23;2023-10-29;estándar;devuelto;179;P0109;7;0.10;4811.88;931.93;etiquetas smart 9;oficina;etiquetas;patagonia;763.79;559.32;campaña ahorro 6;afiliados;4330.69;687.41;10;6
ORD-2023-00076;2023-10-23;2023-10-29;estándar;devuelto;180;P0103;2;0.10;969.48;275.57;etiquetas nova 3;oficina;etiquetas;alerce;538.60;343.63;campaña ahorro 6;afiliados;872.53;484.74;10;6
ORD-2023-00076;2023-10-23;2023-10-29;estándar;devuelto;181;P0060;4;0.05;601.50;227.01;mesas smart 10;muebles;mesas;vector;158.29;93.56;campaña ahorro 6;afiliados;571.42;150.38;10;6
ORD-2023-00077;2024-07-14;2024-07-14;estándar;enviado;182;P0068;2;0.30;893.80;86.31;libreros pro 8;muebles;libreros;lumen;638.43;415.12;sin dato;sin dato;625.66;446.90;7;0
ORD-2023-00078;2023-07-17;2023-07-17;segunda clase;completado;183;P0091;2;0.00;1030.58;326.18;archivadores flex 1;oficina;archivadores;alerce;515.29;352.20;campaña ahorro 2;afiliados;1030.58;515.29;7;0
ORD-2023-00079;2024-11-03;2024-11-09;segunda clase;completado;184;P0033;5;0.30;3091.72;-455.73;periféricos nova 3;tecnología;periféricos;altura;883.35;692.48;sin dato;sin dato;2164.20;618.34;11;6
ORD-2023-00079;2024-11-03;2024-11-09;segunda clase;completado;185;P0082;8;0.10;4254.19;2055.74;papelería eco 2;oficina;papelería;orion;590.86;268.44;sin dato;sin dato;3828.77;531.77;11;6
ORD-2023-00080;2023-06-15;2023-06-21;primera clase;completado;186;P0105;5;0.00;1297.40;681.85;etiquetas pro 5;oficina;etiquetas;lumen;259.48;123.11;campaña cliente vip 1;email;1297.40;259.48;6;6
ORD-2023-00080;2023-06-15;2023-06-21;primera clase;completado;187;P0119;4;0.20;1984.77;657.83;sobres plus 9;oficina;sobres;andes;620.24;347.69;campaña cliente vip 1;email;1587.82;496.19;6;6
ORD-2023-00080;2023-06-15;2023-06-21;primera clase;completado;188;P0014;3;0.20;187.37;84.73;teléfonos pro 4;tecnología;teléfonos;alerce;78.07;35.97;campaña cliente vip 1;email;149.90;62.46;6;6
ORD-2023-00081;2025-01-02;2025-01-04;primera clase;completado;189;P0003;8;0.00;6946.08;1465.28;accesorios plus 3;tecnología;accesorios;altura;868.26;685.10;campaña ahorro 2;afiliados;6946.08;868.26;1;2
ORD-2023-00081;2025-01-02;2025-01-04;primera clase;completado;190;P0120;1;0.20;565.02;141.13;sobres plus 10;oficina;sobres;altura;706.27;437.08;campaña ahorro 2;afiliados;452.02;565.02;1;2
ORD-2023-00081;2025-01-02;2025-01-04;primera clase;completado;191;P0116;7;0.00;5419.33;2023.98;sobres flex 6;oficina;sobres;patagonia;774.19;485.05;campaña ahorro 2;afiliados;5419.33;774.19;1;2
ORD-2023-00081;2025-01-02;2025-01-04;primera clase;completado;192;P0062;7;0.20;2607.81;869.80;libreros plus 2;muebles;libreros;vector;465.68;235.47;campaña ahorro 2;afiliados;2086.25;372.54;1;2
ORD-2023-00082;2023-08-20;2023-08-20;primera clase;completado;193;P0052;1;0.00;494.15;116.45;mesas nova 2;muebles;mesas;lumen;494.15;377.70;campaña outlet 8;búsqueda;494.15;494.15;8;0
ORD-2023-00082;2023-08-20;2023-08-20;primera clase;completado;194;P0011;8;0.10;3972.46;1053.32;teléfonos plus 1;tecnología;teléfonos;lumen;551.73;361.63;campaña outlet 8;búsqueda;3575.21;496.56;8;0
ORD-2023-00082;2023-08-20;2023-08-20;primera clase;completado;195;P0071;1;0.20;710.82;21.90;almacenamiento flex 1;muebles;almacenamiento;patagonia;888.52;677.49;campaña outlet 8;búsqueda;568.66;710.82;8;0
ORD-2023-00083;2023-04-20;2023-04-25;mismo día;completado;196;P0018;1;0.05;651.97;187.22;teléfonos flex 8;tecnología;teléfonos;patagonia;686.28;471.26;sin dato;sin dato;619.37;651.97;4;5
ORD-2023-00083;2023-04-20;2023-04-25;mismo día;completado;197;P0063;7;0.00;1746.36;457.17;libreros smart 3;muebles;libreros;vector;249.48;184.17;sin dato;sin dato;1746.36;249.48;4;5
ORD-2023-00084;2024-06-30;2024-07-06;estándar;devuelto;198;P0008;6;0.00;2379.60;728.46;accesorios plus 8;tecnología;accesorios;andes;396.60;275.19;sin dato;sin dato;2379.60;396.60;6;6
ORD-2023-00084;2024-06-30;2024-07-06;estándar;devuelto;199;P0104;8;0.00;4841.60;1701.60;etiquetas nova 4;oficina;etiquetas;altura;605.20;392.50;sin dato;sin dato;4841.60;605.20;6;6
ORD-2023-00084;2024-06-30;2024-07-06;estándar;devuelto;200;P0119;2;0.00;1240.48;545.10;sobres plus 9;oficina;sobres;andes;620.24;347.69;sin dato;sin dato;1240.48;620.24;6;6
ORD-2023-00085;2024-04-27;2024-05-01;estándar;completado;201;P0059;3;0.00;414.24;145.68;mesas smart 9;muebles;mesas;andes;138.08;89.52;campaña activa 3;afiliados;414.24;138.08;4;4
ORD-2023-00086;2024-05-24;2024-05-28;segunda clase;completado;202;P0104;7;0.15;3600.94;949.83;etiquetas nova 4;oficina;etiquetas;altura;605.20;392.50;sin dato;sin dato;3060.80;514.42;5;4
ORD-2023-00086;2024-05-24;2024-05-28;segunda clase;completado;203;P0042;4;0.00;2227.24;720.40;sillas flex 2;muebles;sillas;vector;556.81;376.71;sin dato;sin dato;2227.24;556.81;5;4
ORD-2023-00086;2024-05-24;2024-05-28;segunda clase;completado;204;P0009;2;0.10;1553.00;661.23;accesorios flex 9;tecnología;accesorios;patagonia;862.78;458.27;sin dato;sin dato;1397.70;776.50;5;4
ORD-2023-00087;2024-12-14;2024-12-16;estándar;completado;205;P0102;7;0.00;3000.83;1090.18;etiquetas pro 2;oficina;etiquetas;vector;428.69;272.95;sin dato;sin dato;3000.83;428.69;12;2
ORD-2023-00088;2023-01-07;2023-01-07;primera clase;completado;206;P0089;3;0.05;1000.69;312.78;papelería plus 9;oficina;papelería;vector;351.12;231.81;campaña ahorro 2;afiliados;950.66;333.56;1;0
ORD-2023-00088;2023-01-07;2023-01-07;primera clase;completado;207;P0067;8;0.20;1105.73;262.32;libreros pro 7;muebles;libreros;nova;172.77;109.03;campaña ahorro 2;afiliados;884.58;138.22;1;0
ORD-2023-00088;2023-01-07;2023-01-07;primera clase;completado;208;P0079;1;0.00;48.87;12.97;almacenamiento nova 9;muebles;almacenamiento;alerce;48.87;35.90;campaña ahorro 2;afiliados;48.87;48.87;1;0
ORD-2023-00088;2023-01-07;2023-01-07;primera clase;completado;209;P0081;5;0.15;3486.95;967.89;papelería smart 1;oficina;papelería;altura;820.46;507.81;campaña ahorro 2;afiliados;2963.91;697.39;1;0
ORD-2023-00089;2023-05-01;2023-05-05;segunda clase;completado;210;P0036;1;0.05;833.34;419.33;periféricos nova 6;tecnología;periféricos;patagonia;877.20;420.81;sin dato;sin dato;791.67;833.34;5;4
ORD-2023-00089;2023-05-01;2023-05-05;segunda clase;completado;211;P0088;8;0.30;3896.70;730.12;papelería eco 8;oficina;papelería;patagonia;695.84;422.85;sin dato;sin dato;2727.69;487.09;5;4
ORD-2023-00090;2024-10-22;2024-10-24;mismo día;completado;212;P0095;1;0.00;527.25;242.93;archivadores plus 5;oficina;archivadores;altura;527.25;284.32;campaña ahorro 7;afiliados;527.25;527.25;10;2
ORD-2023-00091;2024-06-11;2024-06-11;primera clase;completado;213;P0096;6;0.05;4026.99;1624.22;archivadores pro 6;oficina;archivadores;patagonia;706.49;396.52;campaña activa 4;afiliados;3825.64;671.16;6;0
ORD-2023-00091;2024-06-11;2024-06-11;primera clase;completado;214;P0030;2;0.05;1320.88;674.31;computadores flex 10;tecnología;computadores;alerce;695.20;319.98;campaña activa 4;afiliados;1254.84;660.44;6;0
ORD-2023-00092;2023-08-14;2023-08-14;mismo día;completado;215;P0119;8;0.00;4961.92;2180.40;sobres plus 9;oficina;sobres;andes;620.24;347.69;sin dato;sin dato;4961.92;620.24;8;0
ORD-2023-00092;2023-08-14;2023-08-14;mismo día;completado;216;P0059;4;0.15;469.47;95.63;mesas smart 9;muebles;mesas;andes;138.08;89.52;sin dato;sin dato;399.05;117.37;8;0
ORD-2023-00093;2023-05-11;2023-05-11;segunda clase;completado;217;P0059;7;0.00;966.56;339.92;mesas smart 9;muebles;mesas;andes;138.08;89.52;sin dato;sin dato;966.56;138.08;5;0
ORD-2023-00093;2023-05-11;2023-05-11;segunda clase;completado;218;P0114;5;0.00;270.50;124.30;sobres pro 4;oficina;sobres;vector;54.10;29.24;sin dato;sin dato;270.50;54.10;5;0
ORD-2023-00093;2023-05-11;2023-05-11;segunda clase;completado;219;P0074;4;0.00;1650.04;607.04;almacenamiento smart 4;muebles;almacenamiento;lumen;412.51;260.75;sin dato;sin dato;1650.04;412.51;5;0
ORD-2023-00093;2023-05-11;2023-05-11;segunda clase;completado;220;P0111;4;0.30;1441.61;160.09;sobres flex 1;oficina;sobres;lumen;514.86;299.56;sin dato;sin dato;1009.13;360.40;5;0
ORD-2023-00094;2025-01-17;2025-01-20;primera clase;completado;221;P0115;3;0.00;395.61;136.92;sobres pro 5;oficina;sobres;alerce;131.87;86.23;sin dato;sin dato;395.61;131.87;1;3
ORD-2023-00094;2025-01-17;2025-01-20;primera clase;completado;222;P0006;8;0.00;6954.24;2777.12;accesorios nova 6;tecnología;accesorios;andes;869.28;522.14;sin dato;sin dato;6954.24;869.28;1;3
ORD-2023-00095;2025-04-09;2025-04-15;mismo día;completado;223;P0072;1;0.20;551.18;98.28;almacenamiento nova 2;muebles;almacenamiento;patagonia;688.98;428.10;sin dato;sin dato;440.94;551.18;4;6
ORD-2023-00096;2023-10-30;2023-10-31;mismo día;completado;224;P0021;8;0.00;6355.20;2823.92;computadores plus 1;tecnología;computadores;andes;794.40;441.41;sin dato;sin dato;6355.20;794.40;10;1
ORD-2023-00096;2023-10-30;2023-10-31;mismo día;completado;225;P0099;3;0.20;25.37;11.17;archivadores eco 9;oficina;archivadores;orion;10.57;5.00;sin dato;sin dato;20.30;8.46;10;1
ORD-2023-00096;2023-10-30;2023-10-31;mismo día;completado;226;P0081;8;0.00;6563.68;2501.20;papelería smart 1;oficina;papelería;altura;820.46;507.81;sin dato;sin dato;6563.68;820.46;10;1
ORD-2023-00097;2024-12-08;2024-12-10;primera clase;completado;227;P0101;2;0.15;983.81;196.09;etiquetas eco 1;oficina;etiquetas;nova;578.71;385.67;sin dato;sin dato;836.24;491.90;12;2
ORD-2023-00097;2024-12-08;2024-12-10;primera clase;completado;228;P0066;6;0.00;2159.10;1110.18;libreros smart 6;muebles;libreros;lumen;359.85;174.82;sin dato;sin dato;2159.10;359.85;12;2
ORD-2023-00098;2024-09-25;2024-09-25;estándar;completado;229;P0018;6;0.05;3911.80;1080.97;teléfonos flex 8;tecnología;teléfonos;patagonia;686.28;471.26;campaña activa 3;afiliados;3716.21;651.97;9;0
ORD-2023-00098;2024-09-25;2024-09-25;estándar;completado;230;P0095;4;0.05;2003.55;873.84;archivadores plus 5;oficina;archivadores;altura;527.25;284.32;campaña activa 3;afiliados;1903.37;500.89;9;0
ORD-2023-00099;2024-11-27;2024-11-30;mismo día;completado;231;P0061;5;0.30;3063.76;681.48;libreros plus 1;muebles;libreros;altura;875.36;463.75;campaña ahorro 2;afiliados;2144.63;612.75;11;3
ORD-2023-00100;2024-04-13;2024-04-13;estándar;completado;232;P0036;2;0.00;1754.40;912.78;periféricos nova 6;tecnología;periféricos;patagonia;877.20;420.81;campaña activa 3;afiliados;1754.40;877.20;4;0
ORD-2023-00100;2024-04-13;2024-04-13;estándar;completado;233;P0067;1;0.10;155.49;47.04;libreros pro 7;muebles;libreros;nova;172.77;109.03;campaña activa 3;afiliados;139.94;155.49;4;0
ORD-2023-00101;2023-12-22;2023-12-25;estándar;completado;234;P0107;6;0.20;371.76;114.07;etiquetas pro 7;oficina;etiquetas;orion;77.45;42.46;campaña cliente vip 1;email;297.41;61.96;12;3
ORD-2023-00101;2023-12-22;2023-12-25;estándar;completado;235;P0063;8;0.30;1397.09;-29.35;libreros smart 3;muebles;libreros;vector;249.48;184.17;campaña cliente vip 1;email;977.96;174.64;12;3
